"","city","year","month","volume","median","listings","inventory","date","salesBin"
"1564","Dallas",2005,10,943709896,155100,27113,5.5,2005.75,"High"
"1565","Dallas",2005,11,911211915,158500,26468,5.3,2005.83333333333,"High"
"1566","Dallas",2005,12,952447451,157100,24860,5,2005.91666666667,"High"
"1567","Dallas",2006,1,681032359,149600,26232,5.2,2006,"High"
"1568","Dallas",2006,2,860515451,154100,26793,5.3,2006.08333333333,"High"
"1569","Dallas",2006,4,1079456628,154800,29147,5.7,2006.25,"High"
"1570","Dallas",2006,5,1407381438,164500,29775,5.7,2006.33333333333,"High"
"1571","Dallas",2006,6,1546598624,163400,30323,5.8,2006.41666666667,"High"
"1572","Dallas",2006,8,1336466287,158300,30770,5.8,2006.58333333333,"High"
"1573","Dallas",2006,10,1010810885,152300,30258,5.7,2006.75,"High"
"1574","Dallas",2006,11,940142663,154900,29060,5.4,2006.83333333333,"High"
"1575","Dallas",2006,12,993052385,156300,27369,5.1,2006.91666666667,"High"
"1576","Dallas",2007,1,731573846,149300,28328,5.3,2007,"High"
"1577","Dallas",2007,2,861440268,153500,29121,5.4,2007.08333333333,"High"
"1578","Dallas",2007,3,1235307617,158200,31281,5.8,2007.16666666667,"High"
"1579","Dallas",2007,4,1165180158,164100,32787,6.1,2007.25,"High"
"1580","Dallas",2007,5,1370682102,163000,33283,6.3,2007.33333333333,"High"
"1581","Dallas",2007,6,1432055051,169100,33624,6.4,2007.41666666667,"High"
"1582","Dallas",2007,7,1330935156,163700,33414,6.4,2007.5,"High"
"1583","Dallas",2007,8,1353660825,165700,32915,6.3,2007.58333333333,"High"
"1584","Dallas",2007,10,903923726,153500,32079,6.3,2007.75,"High"
"1585","Dallas",2008,1,630240854,146100,28933,5.9,2008,"High"
"1586","Dallas",2008,2,773134573,147400,29206,6,2008.08333333333,"High"
"1587","Dallas",2008,3,962729451,159600,30124,6.3,2008.16666666667,"High"
"1588","Dallas",2008,4,1028613369,157600,30471,6.4,2008.25,"High"
"1589","Dallas",2008,5,1144397358,162100,30340,6.5,2008.33333333333,"High"
"1590","Dallas",2008,6,1134394581,164400,30340,6.6,2008.41666666667,"High"
"1591","Dallas",2008,10,772075592,154300,26563,6.1,2008.75,"High"
"1592","Dallas",2008,11,557480064,144000,26573,6.2,2008.83333333333,"High"
"1593","Dallas",2009,1,417085333,138300,25070,6,2009,"High"
"1594","Dallas",2009,3,694327912,147900,26346,6.6,2009.16666666667,"High"
"1595","Dallas",2009,6,1001824336,166600,24677,6.5,2009.41666666667,"High"
"1596","Dallas",2009,7,1004407059,163400,24387,6.5,2009.5,"High"
"1597","Dallas",2009,8,874205286,159600,23827,6.4,2009.58333333333,"High"
"1598","Dallas",2009,11,741958892,151200,21552,5.6,2009.83333333333,"High"
"1599","Dallas",2010,1,420140118,140800,21825,5.7,2010,"High"
"1600","Dallas",2010,2,548903564,149800,22991,6.1,2010.08333333333,"High"
"1601","Dallas",2010,5,1025677623,161900,25680,6.4,2010.33333333333,"High"
"1602","Dallas",2010,6,1055526309,166700,26812,6.7,2010.41666666667,"High"
"1603","Dallas",2010,8,738748272,164900,27346,7.2,2010.58333333333,"High"
"1604","Dallas",2010,9,651529718,155200,26745,7.2,2010.66666666667,"High"
"1605","Dallas",2010,10,606133350,154100,25688,7.1,2010.75,"High"
"1606","Dallas",2011,1,440255555,149900,22432,6.4,2011,"High"
"1607","Dallas",2011,2,536086749,156700,22868,6.5,2011.08333333333,"High"
"1608","Dallas",2011,3,765050217,152400,23641,6.8,2011.16666666667,"High"
"1609","Dallas",2011,7,879245704,164000,23300,6.9,2011.5,"High"
"1610","Dallas",2011,8,972011821,162600,21860,6.3,2011.58333333333,"High"
"1611","Dallas",2011,9,710642787,157200,20823,6,2011.66666666667,"High"
"1612","Dallas",2011,11,615547826,149400,18690,5.3,2011.83333333333,"High"
"1613","Dallas",2011,12,726947587,160300,16676,4.7,2011.91666666667,"High"
"1614","Dallas",2012,1,509458081,150800,16721,4.7,2012,"High"
"1615","Dallas",2012,2,634067291,157100,17173,4.7,2012.08333333333,"High"
"1616","Dallas",2012,3,898320563,167300,17433,4.7,2012.16666666667,"High"
"1617","Dallas",2012,5,1175419749,175100,17726,4.7,2012.33333333333,"High"
"1618","Dallas",2012,6,1209024869,177900,17587,4.6,2012.41666666667,"High"
"1619","Dallas",2012,8,1168296112,174200,16611,4.2,2012.58333333333,"High"
"1620","Dallas",2012,9,921678400,173500,15994,4,2012.66666666667,"High"
"1621","Dallas",2012,10,885330428,166700,15008,3.7,2012.75,"High"
"1622","Dallas",2012,11,851505972,168300,13908,3.3,2012.83333333333,"High"
"1623","Dallas",2012,12,886692144,177800,12436,3,2012.91666666667,"High"
"1624","Dallas",2013,1,655201227,163100,12360,2.9,2013,"High"
"1625","Dallas",2013,3,1203754457,180800,12249,2.8,2013.16666666667,"High"
"1626","Dallas",2013,5,1584160079,198000,12785,2.8,2013.33333333333,"High"
"1627","Dallas",2013,6,1593190134,202800,13339,2.9,2013.41666666667,"High"
"1628","Dallas",2013,8,1570480866,198000,13694,2.8,2013.58333333333,"High"
"1629","Dallas",2013,9,1181585876,188800,13145,2.7,2013.66666666667,"High"
"1630","Dallas",2013,10,1105924279,189200,12728,2.6,2013.75,"High"
"1631","Dallas",2013,12,1071755610,194900,10531,2.1,2013.91666666667,"High"
"1632","Dallas",2014,1,720647942,180300,10603,2.1,2014,"High"
"1633","Dallas",2014,2,963263681,194600,10697,2.1,2014.08333333333,"High"
"1634","Dallas",2014,4,1381342187,202300,11416,2.3,2014.25,"High"
"1635","Dallas",2014,5,1618432082,209700,12208,2.5,2014.33333333333,"High"
"1636","Dallas",2014,6,1703805588,217100,12432,2.5,2014.41666666667,"High"
"1637","Dallas",2014,7,1695109572,215800,12869,2.6,2014.5,"High"
"1638","Dallas",2014,8,1547392167,211400,12600,2.6,2014.58333333333,"High"
"1639","Dallas",2014,10,1330991006,200400,11329,2.3,2014.75,"High"
"1640","Dallas",2014,11,1034129843,205200,10441,2.1,2014.83333333333,"High"
"1641","Dallas",2014,12,1311403538,217400,9146,1.8,2014.91666666667,"High"
"1642","Dallas",2015,1,773952769,203300,9063,1.8,2015,"High"
"1643","Dallas",2015,2,1030862233,213700,8850,1.8,2015.08333333333,"High"
"1644","Dallas",2015,3,1408782357,224800,8932,1.8,2015.16666666667,"High"
"1645","Dallas",2015,4,1557683074,232500,9616,1.9,2015.25,"High"
"1646","Dallas",2015,5,1779708059,241300,10355,2.1,2015.33333333333,"High"
"1647","Dallas",2015,6,1960556658,242300,11014,2.2,2015.41666666667,"High"
"1648","Denton County",2000,1,50391510,138700,2023,4.4,2000,"Medium"
"1649","Denton County",2000,2,60625344,130600,2085,4.5,2000.08333333333,"Medium"
"1650","Denton County",2000,3,95662001,142100,2168,4.6,2000.16666666667,"High"
"1651","Denton County",2000,4,86276146,140100,2192,4.6,2000.25,"High"
"1652","Denton County",2000,6,119130134,152700,2209,4.5,2000.41666666667,"High"
"1653","Denton County",2000,8,106079394,143500,2135,4.2,2000.58333333333,"High"
"1654","Denton County",2000,11,68324540,138800,2165,4.2,2000.83333333333,"Medium"
"1655","Denton County",2000,12,64140494,150000,2058,4,2000.91666666667,"Medium"
"1656","Denton County",2001,1,54142802,140800,2239,4.4,2001,"Medium"
"1657","Denton County",2001,2,71832456,145600,2379,4.6,2001.08333333333,"Medium"
"1658","Denton County",2001,3,96747650,152200,2597,5.1,2001.16666666667,"High"
"1659","Denton County",2001,5,113528240,148100,2666,5.2,2001.33333333333,"High"
"1660","Denton County",2001,6,122951808,152400,2785,5.4,2001.41666666667,"High"
"1661","Denton County",2001,7,122823514,154900,2783,5.4,2001.5,"High"
"1662","Denton County",2001,8,120734992,157000,2716,5.2,2001.58333333333,"High"
"1663","Denton County",2001,9,93856208,153600,2749,5.2,2001.66666666667,"Medium"
"1664","Denton County",2001,10,77959276,144400,2745,5.2,2001.75,"Medium"
"1665","Denton County",2001,11,78596722,154900,2597,4.9,2001.83333333333,"Medium"
"1666","Denton County",2001,12,84726584,150000,2497,4.6,2001.91666666667,"Medium"
"1667","Denton County",2002,1,65183143,148200,2676,4.9,2002,"Medium"
"1668","Denton County",2002,2,87047727,151700,2753,5,2002.08333333333,"Medium"
"1669","Denton County",2002,3,98736736,154500,2869,5.2,2002.16666666667,"High"
"1670","Denton County",2002,4,96489237,155400,3038,5.5,2002.25,"High"
"1671","Denton County",2002,6,117355796,155200,3168,5.8,2002.41666666667,"High"
"1672","Denton County",2002,7,119208136,151500,3234,5.9,2002.5,"High"
"1673","Denton County",2002,9,87066019,149900,3288,6.1,2002.66666666667,"Medium"
"1674","Denton County",2002,10,81183797,152800,3183,5.9,2002.75,"Medium"
"1675","Denton County",2002,12,97401578,153800,2906,5.3,2002.91666666667,"Medium"
"1676","Denton County",2003,1,56612032,144900,3196,5.9,2003,"Medium"
"1677","Denton County",2003,2,74574074,149700,3349,6.3,2003.08333333333,"Medium"
"1678","Denton County",2003,3,102793457,149500,3544,6.6,2003.16666666667,"High"
"1679","Denton County",2003,5,120244730,155500,3659,6.8,2003.33333333333,"High"
"1680","Denton County",2003,6,121352070,161900,3808,7,2003.41666666667,"High"
"1681","Denton County",2003,8,129890513,158900,3694,6.7,2003.58333333333,"High"
"1682","Denton County",2003,9,110592351,158000,3660,6.5,2003.66666666667,"High"
"1683","Denton County",2003,10,94577712,149600,3611,6.4,2003.75,"High"
"1684","Denton County",2003,11,77065886,152800,3532,6.3,2003.83333333333,"Medium"
"1685","Denton County",2003,12,93367052,148700,3415,6.1,2003.91666666667,"Medium"
"1686","Denton County",2004,1,66859505,147600,3685,6.5,2004,"Medium"
"1687","Denton County",2004,2,81441406,152900,3763,6.6,2004.08333333333,"Medium"
"1688","Denton County",2004,4,128630194,155000,4113,7.1,2004.25,"High"
"1689","Denton County",2004,5,136568573,152000,4161,7.1,2004.33333333333,"High"
"1690","Denton County",2004,6,160205268,166100,4121,6.8,2004.41666666667,"High"
"1691","Denton County",2004,7,140352988,153300,4052,6.7,2004.5,"High"
"1692","Denton County",2004,8,157614455,158200,3982,6.5,2004.58333333333,"High"
"1693","Denton County",2004,10,104818126,156100,3818,6.1,2004.75,"High"
"1694","Denton County",2004,11,107275006,157500,3594,5.7,2004.83333333333,"High"
"1695","Denton County",2004,12,117360736,152900,3364,5.2,2004.91666666667,"High"
"1696","Denton County",2005,1,67517007,149700,3720,5.8,2005,"Medium"
"1697","Denton County",2005,3,142892852,154500,3893,5.9,2005.16666666667,"High"
"1698","Denton County",2005,4,135005525,152100,3986,6,2005.25,"High"
"1699","Denton County",2005,6,180214907,164000,3813,5.5,2005.41666666667,"High"
"1700","Denton County",2005,7,158358437,161000,3919,5.7,2005.5,"High"
"1701","Denton County",2005,9,143884180,159400,3646,5.2,2005.66666666667,"High"
"1702","Denton County",2005,10,124531473,158600,3582,5.1,2005.75,"High"
"1703","Denton County",2005,11,132246868,164200,3466,4.9,2005.83333333333,"High"
"1704","Denton County",2005,12,128708133,160000,3179,4.4,2005.91666666667,"High"
"1705","Denton County",2006,3,152511903,159000,3399,4.7,2006.16666666667,"High"
"1706","Denton County",2006,5,181273927,165700,3627,4.9,2006.33333333333,"High"
"1707","Denton County",2006,6,213038620,169400,3662,4.9,2006.41666666667,"High"
"1708","Denton County",2006,7,171976915,165100,3725,5,2006.5,"High"
"1709","Denton County",2006,8,177380410,163900,3686,4.9,2006.58333333333,"High"
"1710","Denton County",2006,9,133617412,155000,3649,4.9,2006.66666666667,"High"
"1711","Denton County",2006,10,126003124,158800,3542,4.7,2006.75,"High"
"1712","Denton County",2006,11,123700225,168500,3435,4.6,2006.83333333333,"High"
"1713","Denton County",2006,12,127127223,162000,3241,4.4,2006.91666666667,"High"
"1714","Denton County",2007,1,96358603,159600,3397,4.6,2007,"Medium"
"1715","Denton County",2007,2,107879940,156000,3564,4.8,2007.08333333333,"High"
"1716","Denton County",2007,3,152978919,168900,3844,5.2,2007.16666666667,"High"
"1717","Denton County",2007,5,171181622,164500,4029,5.6,2007.33333333333,"High"
"1718","Denton County",2007,6,205837728,173200,4076,5.7,2007.41666666667,"High"
"1719","Denton County",2007,8,190380206,176500,3923,5.5,2007.58333333333,"High"
"1720","Denton County",2007,9,106423825,170700,3872,5.5,2007.66666666667,"Medium"
"1721","Denton County",2007,10,126403124,163000,3712,5.3,2007.75,"High"
"1722","Denton County",2007,11,101384825,159500,3511,5.1,2007.83333333333,"Medium"
"1723","Denton County",2007,12,100623381,157900,3170,4.7,2007.91666666667,"Medium"
"1724","Denton County",2008,1,83795577,158100,3361,5,2008,"Medium"
"1725","Denton County",2008,3,116046713,164800,3600,5.5,2008.16666666667,"High"
"1726","Denton County",2008,4,112518386,152000,3739,5.8,2008.25,"High"
"1727","Denton County",2008,6,152796286,163800,3748,6,2008.41666666667,"High"
"1728","Denton County",2008,9,110292306,161900,3360,5.6,2008.66666666667,"High"
"1729","Denton County",2008,11,66933662,153700,3098,5.3,2008.83333333333,"Medium"
"1730","Denton County",2008,12,79108682,152500,2849,5,2008.91666666667,"Medium"
"1731","Denton County",2009,1,47699558,148800,2981,5.3,2009,"Medium"
"1732","Denton County",2009,2,77767397,160200,3094,5.6,2009.08333333333,"Medium"
"1733","Denton County",2009,3,89014225,156000,3264,6,2009.16666666667,"Medium"
"1734","Denton County",2009,5,113931185,168400,3436,6.6,2009.33333333333,"High"
"1735","Denton County",2009,6,142095255,163500,3108,6,2009.41666666667,"High"
"1736","Denton County",2009,9,101924813,156900,2937,5.8,2009.66666666667,"High"
"1737","Denton County",2009,10,111513100,156300,2743,5.3,2009.75,"High"
"1738","Denton County",2009,11,96661498,156300,2694,5.1,2009.83333333333,"High"
"1739","Denton County",2009,12,89702679,156400,2537,4.7,2009.91666666667,"Medium"
"1740","Denton County",2010,1,55563609,158800,2787,5.2,2010,"Medium"
"1741","Denton County",2010,2,66173005,155200,2933,5.5,2010.08333333333,"Medium"
"1742","Denton County",2010,4,138329478,156800,3046,5.4,2010.25,"High"
"1743","Denton County",2010,5,152111955,164600,3281,5.7,2010.33333333333,"High"
"1744","Denton County",2010,6,133079491,169900,3536,6.2,2010.41666666667,"High"
"1745","Denton County",2010,8,101465042,172000,3535,6.6,2010.58333333333,"Medium"
"1746","Denton County",2010,9,79441541,159700,3373,6.4,2010.66666666667,"Medium"
"1747","Denton County",2010,10,83180544,161500,3257,6.4,2010.75,"Medium"
"1748","Denton County",2010,11,72901476,162200,3111,6.2,2010.83333333333,"Medium"
"1749","Denton County",2010,12,92643336,159600,2942,5.9,2010.91666666667,"Medium"
"1750","Denton County",2011,1,58476571,155700,2954,5.9,2011,"Medium"
"1751","Denton County",2011,2,59888384,158900,2978,6,2011.08333333333,"Medium"
"1752","Denton County",2011,3,92493584,152500,3171,6.5,2011.16666666667,"Medium"
"1753","Denton County",2011,4,102936173,155000,3257,7,2011.25,"High"
"1754","Denton County",2011,6,133449312,162400,3177,7,2011.41666666667,"High"
"1755","Denton County",2011,7,126222829,164600,3123,6.6,2011.5,"High"
"1756","Denton County",2011,8,135278687,163800,2881,5.9,2011.58333333333,"High"
"1757","Denton County",2011,9,98160567,157900,2707,5.5,2011.66666666667,"Medium"
"1758","Denton County",2011,10,88263064,162600,2593,5.2,2011.75,"Medium"
"1759","Denton County",2011,11,88468082,155300,2446,4.9,2011.83333333333,"Medium"
"1760","Denton County",2012,1,63120983,153900,2192,4.3,2012,"Medium"
"1761","Denton County",2012,5,151744881,172100,2531,4.6,2012.33333333333,"High"
"1762","Denton County",2012,6,169099769,182500,2453,4.4,2012.41666666667,"High"
"1763","Denton County",2012,7,160106187,174300,2358,4.1,2012.5,"High"
"1764","Denton County",2012,8,186621301,175500,2161,3.6,2012.58333333333,"High"
"1765","Denton County",2012,9,133061244,176100,2031,3.4,2012.66666666667,"High"
"1766","Denton County",2012,10,130653945,165700,1881,3,2012.75,"High"
"1767","Denton County",2012,11,120915477,175300,1760,2.8,2012.83333333333,"High"
"1768","Denton County",2012,12,118842450,177500,1546,2.4,2012.91666666667,"High"
"1769","Denton County",2013,2,110127434,167500,1519,2.3,2013.08333333333,"High"
"1770","Denton County",2013,3,157172639,177600,1565,2.3,2013.16666666667,"High"
"1771","Denton County",2013,4,200598630,185700,1588,2.3,2013.25,"High"
"1772","Denton County",2013,6,211107663,191500,1751,2.4,2013.41666666667,"High"
"1773","Denton County",2013,7,245184975,193900,1834,2.5,2013.5,"High"
"1774","Denton County",2013,8,236513793,194500,1765,2.3,2013.58333333333,"High"
"1775","Denton County",2013,9,170868690,180000,1696,2.2,2013.66666666667,"High"
"1776","Denton County",2013,10,161284866,190000,1606,2.1,2013.75,"High"
"1777","Denton County",2013,11,138868018,186900,1471,1.9,2013.83333333333,"High"
"1778","Denton County",2013,12,141579248,185300,1331,1.7,2013.91666666667,"High"
"1779","Denton County",2014,1,98131230,185400,1354,1.7,2014,"Medium"
"1780","Denton County",2014,2,124864412,188600,1408,1.8,2014.08333333333,"High"
"1781","Denton County",2014,3,177843335,197100,1399,1.8,2014.16666666667,"High"
"1782","Denton County",2014,4,207376227,202300,1502,1.9,2014.25,"High"
"1783","Denton County",2014,5,232927665,206900,1678,2.2,2014.33333333333,"High"
"1784","Denton County",2014,6,263671306,215900,1743,2.2,2014.41666666667,"High"
"1785","Denton County",2014,7,258743721,209500,1810,2.3,2014.5,"High"
"1786","Denton County",2014,9,220547273,208000,1576,2,2014.66666666667,"High"
"1787","Denton County",2014,11,147224335,212100,1358,1.7,2014.83333333333,"High"
"1788","Denton County",2014,12,185305076,211600,1193,1.5,2014.91666666667,"High"
"1789","Denton County",2015,1,122341947,216100,1151,1.4,2015,"Medium"
"1790","Denton County",2015,2,146757193,212500,1114,1.4,2015.08333333333,"High"
"1791","Denton County",2015,3,198837658,226300,1196,1.5,2015.16666666667,"High"
"1792","Denton County",2015,5,278865996,239500,1422,1.7,2015.33333333333,"High"
"1793","Denton County",2015,6,306978637,238000,1635,2,2015.41666666667,"High"
"1794","Denton County",2015,7,303559728,229200,1817,2.2,2015.5,"High"
"1795","El Paso",2000,1,31525000,82100,2512,5.8,2000,"Medium"
"1796","El Paso",2000,3,47505000,77100,2549,5.8,2000.16666666667,"Medium"
"1797","El Paso",2000,4,37915000,79400,2525,5.9,2000.25,"Medium"
"1798","El Paso",2000,5,43335000,80100,2552,5.9,2000.33333333333,"Medium"
"1799","El Paso",2000,7,42925000,82600,2685,6.4,2000.5,"Medium"
"1800","El Paso",2000,9,36775000,78300,2661,6.3,2000.66666666667,"Medium"
"1801","El Paso",2000,10,40535000,81900,2704,6.5,2000.75,"Medium"
"1802","El Paso",2000,12,45465000,80400,2426,5.7,2000.91666666667,"Medium"
"1803","El Paso",2001,3,42450000,82800,3420,8.1,2001.16666666667,"Medium"
"1804","El Paso",2001,4,41400000,86400,3523,8.3,2001.25,"Medium"
"1805","El Paso",2001,6,57990000,99400,3482,8.1,2001.41666666667,"Medium"
"1806","El Paso",2001,7,49740000,88500,3514,8.1,2001.5,"Medium"
